id,popularity,budget,revenue,original_title,cast,director,genres,production_companies,vote_average,release_year,budget_adj,revenue_adj
39890,0.065808,0,0,The City of the Dead,Christopher Lee|Dennis Lotis|Patricia Jessel|Tom Naylor|Venetia Stevenson,John Llewellyn Moxey,Horror,Vulcan Productions Inc.,6.1,1960,0.0,0.0
1941,0.256779,0,0,Exodus,Paul Newman|Eva Marie Saint|Lee J. Cobb|Ralph Richardson|Peter Lawford,Otto Preminger,Action|Drama|History|War,Carlyle Productions,6.1,1960,0.0,0.0
103,2.5826569999999998,1300000,28262574,Taxi Driver,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle,Martin Scorsese,Crime|Drama,Columbia Pictures Corporation|Italo/Judeo Productions|Bill/Phillips,7.8,1976,4981207.43701933,108293649.075468
1366,2.389663,1100000,117235147,Rocky,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,John G. Avildsen,Drama,United Artists,7.2,1976,4214867.83132405,449209681.628042
7340,1.263483,1800000,33800000,Carrie,Sissy Spacek|Piper Laurie|Amy Irving|William Katt|Betty Buckley,Brian De Palma,Horror|Thriller,United Artists,6.8,1976,6897056.45125754,129511393.36250201
794,0.9994129999999999,2800000,60922980,The Omen,Gregory Peck|Lee Remick|David Warner|Billie Whitelaw|Harvey Stephens,Richard Donner,Horror|Thriller,Twentieth Century Fox Film Corporation|Mace Neufeld Productions|Twentieth Century-Fox Productions,6.9,1976,10728754.479733901,233438462.35490698
10803,0.924068,9000000,25000000,Logan's Run,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,Michael Anderson,Adventure|Action|Romance|Science Fiction,Metro-Goldwyn-Mayer (MGM),5.9,1976,34485282.2562877,95792450.7119103
10730,0.886829999999999,24000000,52614445,King Kong,Jeff Bridges|Jessica Lange|Charles Grodin|John Randolph|Rene Auberjonois,John Guillermin,Action|Adventure|Drama|Horror|Science Fiction,Paramount Pictures,5.9,1976,91960752.6834339,201602665.17588
891,0.85009,8500000,70600000,All the President's Men,Robert Redford|Dustin Hoffman|Jack Warden|Martin Balsam|Hal Holbrook,Alan J. Pakula,Drama|History|Mystery|Thriller,Wildwood Enterprises|Warner Bros.,7.3,1976,32569433.2420495,270517880.810434
10649,0.722259,9000000,46236000,The Enforcer,Clint Eastwood|Tyne Daly|Harry Guardino|Bradford Dillman|John Mitchum,James Fargo,Action|Crime|Thriller,Warner Bros.,6.6,1976,34485282.2562877,177162390.044635
5854,0.600495,2000000,7900000,Family Plot,Barbara Harris|Bruce Dern|Karen Black|William Devane|Ed Lauter,Alfred Hitchcock,Comedy|Crime|Thriller,Universal Pictures,6.7,1976,7663396.05695282,30270414.424963597
10747,0.5972970000000001,3700000,31800000,The Outlaw Josey Wales,Clint Eastwood|Chief Dan George|Sondra Locke|Bill McKinney|John Vernon,Clint Eastwood,Drama|Western,Warner Bros.|Malpaso Company,7.1,1976,14177282.705362698,121847997.305549
10518,0.522601,6500000,21709020,Marathon Man,Dustin Hoffman|Laurence Olivier|Roy Scheider|William Devane|Marthe Keller,John Schlesinger,Thriller,Paramount Pictures,7.1,1976,24906037.1850966,83182409.134155
5228,0.515387,0,0,Stay Hungry,Jeff Bridges|Sally Field|Arnold Schwarzenegger|R. G. Armstrong|Robert Englund,Bob Rafelson,Comedy|Drama,Outov Productions,5.9,1976,0.0,0.0
10774,0.47640600000000005,3800000,23689877,Network,Faye Dunaway|William Holden|Peter Finch|Robert Duvall|Wesley Addy,Sidney Lumet,Drama,United Artists|Metro-Goldwyn-Mayer (MGM),7.4,1976,14560452.5082103,90772454.9957487
11372,0.40979399999999994,0,0,The Eagle Has Landed,Michael Caine|Donald Sutherland|Robert Duvall|Jenny Agutter|Donald Pleasence,John Sturges,Adventure|Drama|Action|Thriller|War,ITC Entertainment|Associated General Films,5.7,1976,0.0,0.0
5651,0.381737,0,0,Up!,Edward Schaaf|Raven De La Croix|Monty Bane|Robert McLane|Elaine Collins,Russ Meyer,Comedy,NA,4.9,1976,0.0,0.0
6037,0.6724829999999989,0,0,Murder by Death,Peter Falk|Eileen Brennan|Peter Sellers|Alec Guinness|David Niven,Robert Moore,Comedy|Crime|Mystery|Thriller,Columbia Pictures Corporation|Rastar Pictures,7.3,1976,0.0,0.0
11558,0.377579,0,51079064,Silver Streak,Gene Wilder|Jill Clayburgh|Richard Pryor|Patrick McGoohan|Ned Beatty,Arthur Hiller,Comedy|Crime|Romance|Thriller,Twentieth Century Fox Film Corporation|Frank Yablans Presentations|Miller-Milkis Productions,7.0,1976,0.0,195719548.82522
17814,0.374631,150000,0,Assault on Precinct 13,Austin Stoker|Darwin Joston|Laurie Zimmer|Martin West|Tony Burton,John Carpenter,Action|Crime,Overseas FilmGroup|The CKK Corporation,7.0,1976,574754.704271461,0.0
12268,0.360421,6000000,33833201,The Pink Panther Strikes Again,Peter Sellers|Herbert Lom|Lesley-Anne Down|Burt Kwouk|Colin Blakely,Blake Edwards,Comedy|Mystery,United Artists|Amjo Productions,6.6,1976,22990188.170858398,129638609.568746
10640,0.329543,0,0,Futureworld,Peter Fonda|Blythe Danner|Arthur Hill|Yul Brynner|John P. Ryan,Richard T. Heffron,Action|Adventure|Science Fiction|Thriller,American International Pictures (AIP),5.4,1976,0.0,0.0
12584,0.328263,0,0,The Shootist,John Wayne|Lauren Bacall|Ron Howard|James Stewart|Richard Boone,Don Siegel,Action|Adventure|Drama|Western,Paramount Pictures|Dino De Laurentiis Company,6.7,1976,0.0,0.0
32037,0.325953,0,0,The Cassandra Crossing,Sophia Loren|Richard Harris|Martin Sheen|O.J. Simpson|Ava Gardner,George P. Cosmatos,Drama|Thriller,Associated General Films|International Cine Productions,6.2,1976,0.0,0.0
32040,0.325504,0,0,The Killing of a Chinese Bookie,Ben Gazzara|Timothy Carey|Seymour Cassel|Robert Phillips|Morgan Woodward,John Cassavetes,Drama|Crime,Faces Distribution,6.6,1976,0.0,0.0
42252,0.317676,0,0,The Missouri Breaks,Marlon Brando|Jack Nicholson|Randy Quaid|Kathleen Lloyd|Frederic Forrest,Arthur Penn,Drama|Western,Devon/Persky-Bright,5.5,1976,0.0,0.0
16084,0.313073,0,0,Freaky Friday,Jodie Foster|Barbara Harris|John Astin|Patsy Kelly|Dick Van Patten,Gary Nelson,Fantasy|Comedy|Family,Walt Disney Pictures,6.4,1976,0.0,0.0
9878,0.283119,0,0,The Boy in the Plastic Bubble,John Travolta|Glynnis O'Connor|Robert Reed|Diana Hyland|Buzz Aldrin,Randal Kleiser,TV Movie|Drama,American Broadcasting Company (ABC)|Spelling-Goldberg Productions,5.9,1976,0.0,0.0
991,0.564342,1500000,0,The Man Who Fell to Earth,David Bowie|Rip Torn|Candy Clark|Tony Mascia|Buck Henry,Nicolas Roeg,Drama|Science Fiction,British Lion Films,6.3,1976,5747547.04271462,0.0
19971,0.264423,0,0,The Little Girl Who Lives Down the Lane,Jodie Foster|Martin Sheen|Alexis Smith|Mort Shuman|Scott Jacoby,Nicolas Gessner,Mystery|Drama|Thriller,Braun Entertainment Group|Filmel|Carnelian Productions|ICL,6.8,1976,0.0,0.0
23761,0.26422399999999996,0,0,Alice Sweet Alice,Linda Miller|Mildred Clinton|Paula E. Sheppard|Niles McMaster|Jane Lowry,Alfred Sole,Thriller|Mystery|Horror,Harristown Funding,7.3,1976,0.0,0.0
6883,0.261838,0,0,Two-Minute Warning,Charlton Heston|John Cassavetes|Martin Balsam|Beau Bridges|Marilyn Hassett,Larry Peerce,Action|Thriller,Universal Pictures|Filmways Pictures,6.0,1976,0.0,0.0
4780,0.569865,0,0,Obsession,Cliff Robertson|GeneviÃ¨ve Bujold|John Lithgow|Sylvia Kuumba Williams|Wanda Blackman,Brian De Palma,Drama|Thriller|Mystery,Columbia Pictures Corporation|Yellowbird Productions,6.0,1976,0.0,0.0
10786,0.214658,0,0,Robin and Marian,Sean Connery|Audrey Hepburn|Robert Shaw|Richard Harris|Nicol Williamson,Richard Lester,Action|Adventure|Drama|Romance,Columbia Pictures Corporation|Rastar Pictures,6.5,1976,0.0,0.0
8446,0.196999,0,0,Bugsy Malone,Scott Baio|Jodie Foster|Florrie Dugger|John Cassisi|Martin Lev,Alan Parker,Drama|Action|Comedy|Music|Family,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions,6.0,1976,0.0,0.0
10970,0.194746,0,0,Silent Movie,Mel Brooks|Marty Feldman|Dom DeLuise|Sid Caesar|Harold Gould,Mel Brooks,Comedy,Crossbow Productions,6.9,1976,0.0,0.0
13549,0.194596,0,0,Burnt Offerings,Karen Black|Oliver Reed|Burgess Meredith|Bette Davis|Eileen Heckart,Dan Curtis,Horror,Produzioni Europee Associati (PEA)|Dan Curtis Productions,6.7,1976,0.0,0.0
19610,0.15576800000000002,6000000,161000000,A Star Is Born,Barbra Streisand|Kris Kristofferson|Gary Busey|Oliver Clark|Venetta Fields,Frank Pierson,Drama|Music|Romance,Barwood Films|Warner Bros.,5.7,1976,22990188.170858398,616903382.5847019
25241,0.13442,0,0,Squirm,Don Scardino|Patricia Pearcy|R.A. Dow|Jean Sullivan|Peter MacLean,Jeff Lieberman,Horror,American International Pictures (AIP)|Squirm Company,5.2,1976,0.0,0.0
11422,0.45617399999999997,0,0,Midway,Charlton Heston|Henry Fonda|James Coburn|Glenn Ford|Hal Holbrook,Jack Smight,Action|Drama|History|War,Universal Pictures|The Mirisch Corporation,6.3,1976,0.0,0.0
1723,0.128027,0,0,The Front,Woody Allen|Michael Murphy|Herschel Bernardi|Andrea Marcovicci|Zero Mostel,Martin Ritt,Comedy|Drama,Columbia Pictures Corporation|Persky-Bright Productions|Rollins-Joffe Productions|Devon/Persky-Bright,4.9,1976,0.0,0.0
21241,0.126723,0,0,Cannonball,David Carradine|Bill McKinney|Veronica Hamel|Gerrit Graham|Robert Carradine,Paul Bartel,Action,New World Pictures|Harbor Productions|Shaw Brothers|Cross Country,5.9,1976,0.0,0.0
40440,0.12614,0,0,The Song Remains the Same,Robert Plant|Jimmy Page|John Bonham|John Paul Jones|Led Zeppelin,Peter Clifton|Joe Massot,Documentary|Music,Warner Bros.|Swan Song,7.0,1976,0.0,0.0
15462,0.11138699999999999,0,0,Car Wash,Franklyn Ajaye|Sully Boyar|Richard Brestoff|Carmine Caridi|George Carlin,Michael Schultz,Comedy|Drama|Romance,Universal Pictures,5.6,1976,0.0,0.0
40043,0.116673,0,0,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Robert Behling|Jane Lyle|Jessica Dublin|Gerard Gonalons|Jannice McConnell,Nico Mastorakis,Horror|Thriller,Omega Pictures,4.6,1976,0.0,0.0
49636,0.042352999999999995,0,0,Du bi quan wang da po xue di zi,Jimmy Wang Yu|Kam Kong|Doris Lung Chun-Erh|Sham Chin-Bo|Lung Fei,Jimmy Wang Yu,Action|Foreign|Fantasy,First Films,6.0,1976,0.0,0.0
42245,0.028606,0,0,The Food of the Gods,Marjoe Gortner|Pamela Franklin|Ralph Meeker|Jon Cypher|Ida Lupino,Bert I. Gordon,Horror|Science Fiction,American International Pictures (AIP),5.6,1976,0.0,0.0
23479,0.017498,35000000,35323292,The Bad News Bears,Walter Matthau|Tatum O'Neal|Christopher Daniel Barnes|Ben Piazza|Vic Morrow,Michael Ritchie,Comedy|Family,Paramount Pictures,6.6,1976,134109430.996674,135348188.315696
48197,0.002381,0,0,The Town That Dreaded Sundown,Ben Johnson|Andrew Prine|Dawn Wells|Jimmy Clem|Jim Citty,Charles B. Pierce,Horror|Mystery|Thriller|Crime,American International Pictures (AIP),6.3,1976,0.0,0.0
137,2.571339,14600000,70906973,Groundhog Day,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray,Harold Ramis,Romance|Fantasy|Drama|Comedy,Columbia Pictures,7.2,1993,22038261.440801103,107031945.81848101
9479,2.455618,18000000,75634409,The Nightmare Before Christmas,Danny Elfman|Chris Sarandon|Catherine O'Hara|William Hickey|Glenn Shadix,Henry Selick,Fantasy|Animation|Family,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions|Skellington Productions Inc.|Touchstone Pictures,7.4,1993,27170459.3105767,114167868.45633401
424,2.377288,22000000,321265768,Schindler's List,Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall,Steven Spielberg,Drama|History|War,Universal Pictures|Amblin Entertainment,8.1,1993,33208339.1573716,484941026.518066
329,2.204926,63000000,920100000,Jurassic Park,Sam Neill|Laura Dern|Jeff Goldblum|Richard Attenborough|Bob Peck,Steven Spielberg,Adventure|Science Fiction,Universal Pictures|Amblin Entertainment,7.4,1993,95096607.5870186,1388863311.75898
9739,1.9602169999999999,57000000,159055768,Demolition Man,Sylvester Stallone|Wesley Snipes|Sandra Bullock|Nigel Hawthorne|Benjamin Bratt,Marco Brambilla,Action|Adventure|Comedy|Science Fiction,Silver Pictures|Warner Bros.,6.1,1993,86039787.8168264,240089904.03091803
788,1.7321259999999898,25000000,441286195,Mrs. Doubtfire,Robin Williams|Sally Field|Pierce Brosnan|Harvey Fierstein|Polly Holliday,Chris Columbus,Comedy|Drama|Family,Twentieth Century Fox Film Corporation|Blue Wolf,6.9,1993,37736749.0424677,666108255.864819
5503,1.708867,44000000,368875760,The Fugitive,Harrison Ford|Tommy Lee Jones|Sela Ward|Julianne Moore|Joe Pantoliano,Andrew Davis,Adventure|Action|Thriller|Crime|Mystery,Warner Bros.,7.0,1993,66416678.3147432,556806879.318782
9386,1.3559700000000001,40000000,176997168,In the Line of Fire,Clint Eastwood|Rene Russo|John Malkovich|Dylan McDermott|Gary Cole,Wolfgang Petersen,Action|Drama|Thriller|Crime|Mystery,Castle Rock Entertainment|Columbia Pictures Corporation,6.5,1993,60378798.46794829,267171908.40173998
9800,1.294131,26000000,206678440,Philadelphia,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,Jonathan Demme,Drama|Mystery,TriStar Pictures,7.5,1993,39246219.0041664,311974896.910748
9571,1.242232,6900000,7993039,Dazed and Confused,Jason London|Rory Cochrane|Wiley Wiggins|Sasha Jenson|Michelle Burke,Richard Linklater,Comedy|Drama,Gramercy Pictures|Alphaville Productions,7.3,1993,10415342.735721001,12065252.2731862
9593,1.2072450000000001,85000000,137298489,Last Action Hero,Arnold Schwarzenegger|F. Murray Abraham|Art Carney|Charles Dance|Frank McRae,John McTiernan,Adventure|Fantasy|Action|Comedy|Family,Columbia Pictures Corporation|Oak Productions,5.8,1993,128304946.74439,207247944.93212
9559,1.19024699999999,30000000,135130999,A Perfect World,Kevin Costner|Clint Eastwood|Laura Dern|T.J. Lowther|Bradley Whitford,Clint Eastwood,Crime|Drama|Thriller,Malpaso Productions|Warner Bros.,6.9,1993,45284098.85096121,203976183.88483799
8005,1.1767239999999999,20000000,35739755,Robin Hood: Men in Tights,Cary Elwes|Dom DeLuise|Roger Rees|Dave Chappelle|Eric Allan Kramer,Mel Brooks,Comedy,Gaumont|Brooksfilms,6.3,1993,30189399.233974103,53948086.610971205
2758,1.132123,0,48919043,Addams Family Values,RaÃºl JuliÃ¡|Anjelica Huston|Christopher Lloyd|Christina Ricci|Joan Cusack,Barry Sonnenfeld,Comedy|Family|Fantasy,Paramount Pictures|Orion Pictures|Scott Rudin Productions,6.3,1993,0.0,73841825.9635475
9350,1.041911,70000000,255000211,Cliffhanger,Sylvester Stallone|John Lithgow|Michael Rooker|Janine Turner|Rex Linn,Renny Harlin,Action|Adventure|Thriller,TriStar Pictures|Canal+|Carolco Pictures|RCS Video|Cliffhanger Productions,6.1,1993,105662897.31890899,384915158.731332
867,1.0389709999999999,40000000,116300000,Sliver,Sharon Stone|William Baldwin|Tom Berenger|Polly Walker|Colleen Camp,Phillip Noyce,Drama|Thriller,Paramount Pictures,4.7,1993,60378798.46794829,175551356.54555902
1499,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu|Mark Caso,Stuart Gillard,Action|Adventure|Comedy|Family|Fantasy,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,5.2,1993,31.698869195672803,63.397738391345705
11101,1.023326,0,0,Stalingrad,Dominique Horwitz|Thomas Kretschmann|Jochen Nickel|Sebastian Rudolph|Dana VÃ¡vrovÃ¡,Joseph Vilsmaier,Drama|History|War,Royal Film|Bavaria Film|B.A. Produktion|Perathon Film-und Fernsehproduktions,6.6,1993,0.0,0.0
531,0.9961129999999999,0,0,The Wrong Trousers,Peter Sallis,Nick Park,Animation|Comedy|Family,Aardman Animations,7.4,1993,0.0,0.0
864,0.980554,14000000,154864401,Cool Runnings,Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy,Jon Turteltaub,Comedy,Walt Disney,6.8,1993,21132579.463781897,233763161.445963
858,0.940335,21000000,227799884,Sleepless in Seattle,Tom Hanks|Meg Ryan|Bill Pullman|Ross Malinger|Rosie O'Donnell,Nora Ephron,Comedy|Drama|Romance,TriStar Pictures,6.4,1993,31698869.195672803,343857082.17645
11969,0.926373,25000000,56505065,Tombstone,Kurt Russell|Val Kilmer|Sam Elliott|Bill Paxton|Stephen Lang,George P. Cosmatos,Action|Adventure|Drama|History|Western,Hollywood Pictures|Cinergi Pictures Entertainment,7.3,1993,37736749.0424677,85292698.301333
4104,0.913982,0,23202734,Benny & Joon,Johnny Depp|Mary Stuart Masterson|Aidan Quinn|Julianne Moore|Oliver Platt,Jeremiah S. Chechik,Action|Comedy|Drama|Romance,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM),6.8,1993,0.0,35023830.0022853
9024,0.892862,30000000,11146270,For Love or Money,Michael J. Fox|Gabrielle Anwar|Anthony Higgins|Fyvush Finkel|Sandra Reaves-Phillips,Barry Sonnenfeld,Comedy|Romance,Universal Studios|Imagine Entertainment,5.4,1993,45284098.85096121,16824959.7499834
6075,0.885824,30000000,36516012,Carlito's Way,Al Pacino|Sean Penn|Penelope Ann Miller|John Leguizamo|Ingrid Rogers,Brian De Palma,Action|Crime|Drama|Thriller,Universal Pictures|Epic Productions|Bregman/Baer Productions,7.4,1993,45284098.85096121,55119823.2350296
9255,0.873616,25000000,133752825,Hot Shots! Part Deux,Charlie Sheen|Lloyd Bridges|Valeria Golino|Richard Crenna|Rowan Atkinson,Jim Abrahams,Action|Comedy|War,Twentieth Century Fox Film Corporation|Sidley Wright & Associates,6.1,1993,37736749.0424677,201895871.62984398
319,0.853733,12500000,12281551,True Romance,Christian Slater|Patricia Arquette|Michael Rapaport|Bronson Pinchot|Gary Oldman,Tony Scott,Action|Thriller|Crime|Romance,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,7.3,1993,18868374.5212338,18538632.3175707
9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,Bob Hoskins|John Leguizamo|Dennis Hopper|Samantha Mathis|Fisher Stevens,Annabel Jankel|Rocky Morton,Adventure|Comedy|Family|Fantasy,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo,4.0,1993,63397738.3913457,31464760.970903102
6279,0.8309340000000001,38000000,57319029,Sister Act 2: Back in the Habit,Whoopi Goldberg|Kathy Najimy|James Coburn|Barnard Hughes|Mary Wickes,Bill Duke,Music|Comedy,Touchstone Pictures,5.8,1993,57359858.5445509,86521352.5092372
6,0.815631,0,12136938,Judgment Night,Emilio Estevez|Cuba Gooding Jr.|Denis Leary|Jeremy Piven|Peter Greene,Stephen Hopkins,Action|Thriller|Crime,Largo Entertainment|JVC Entertainment Networks,6.4,1993,0.0,18320343.3379996
9944,0.796639,45000000,195268056,The Pelican Brief,Julia Roberts|Denzel Washington|Sam Shepard|William Atherton|John Lithgow,Alan J. Pakula,Action|Mystery|Thriller,Warner Bros.,6.2,1993,67926148.2764419,294751265.011301
10057,0.794564,30000000,53898845,The Three Musketeers,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell|Oliver Platt|Tim Curry,Stephen Herek,Action|Adventure|Comedy,Walt Disney Pictures|Caravan Pictures,5.9,1993,45284098.85096121,81358687.49775459
5550,0.789429,22000000,10696210,RoboCop 3,Robert John Burke|Nancy Allen|Mario Machado|Jodi Long|John Posey,Fred Dekker,Action|Adventure|Crime|Science Fiction|Thriller,Orion Pictures,4.2,1993,33208339.1573716,16145607.699021302
1587,0.787932,11000000,30000000,What's Eating Gilbert Grape,Johnny Depp|Leonardo DiCaprio|Juliette Lewis|Darlene Cates|Mary Steenburgen,Lasse HallstrÃ¶m,Romance|Drama,Paramount Pictures,7.4,1993,16604169.5786858,45284098.85096121
12139,0.7874140000000001,35000000,117270765,Dennis the Menace,Walter Matthau|Mason Gamble|Joan Plowright|Christopher Lloyd|Lea Thompson,Nick Castle,Family|Comedy,Hughes Entertainment|Warner Bros. Family Entertainment|Warner Bros.,5.8,1993,52831448.6594548,177016697.152928
10909,0.76151,9000000,2395231,Kalifornia,Brad Pitt|David Duchovny|Juliette Lewis|Michelle Forbes|Kathy Larson,Dominic Sena,Thriller|Crime,Propaganda Films|Kouf/Bigelow Productions,6.3,1993,13585229.655288301,3615529.24582956
1607,0.756988,22000000,17287898,A Bronx Tale,Robert De Niro|Chazz Palminteri|Lillo Brancato|Francis Capra|Taral Hicks,Robert De Niro,Drama|Crime,HBO Films|Savoy Pictures,7.2,1993,33208339.1573716,26095562.7319111
10440,0.7553979999999989,13500000,11285588,Manhattan Murder Mystery,Woody Allen|Diane Keaton|Jerry Adler|Alan Alda|Anjelica Huston,Woody Allen,Comedy|Crime|Mystery|Thriller,TriStar Pictures,6.9,1993,20377844.4829325,17035256.0861074
37094,0.750847,25000000,40903593,Falling Down,Michael Douglas|Robert Duvall|Barbara Hershey|Rachel Ticotin|Frederic Forrest,Joel Schumacher,Crime|Drama|Thriller,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,7.0,1993,37736749.0424677,61742744.9590495
11528,0.750456,0,32416586,The Sandlot,Tom Guiry|Mike Vitar|James Earl Jones|Patrick Renna|Chauncey Leopardi,David M. Evans,Comedy|Family,20th Century Fox,7.1,1993,0.0,48931862.8278229
37233,0.743875,42000000,270248367,The Firm,Tom Cruise|Jeanne Tripplehorn|Gene Hackman|Holly Hunter|Ed Harris,Sydney Pollack,Drama|Mystery|Thriller,Paramount Pictures|Mirage Enterprises|Davis Entertainment,6.5,1993,63397738.3913457,407931792.18462795
10349,0.743063,15000000,10611160,The Dark Half,Timothy Hutton|Amy Madigan|Michael Rooker|Julie Harris|Robert Joy,George A. Romero,Mystery|Horror,Orion Pictures|George A. Romero Productions,4.9,1993,22642049.425480604,16017227.278778799
10413,0.711412,0,0,Nowhere to Run,Jean-Claude Van Damme|Rosanna Arquette|Kieran Culkin|Ted Levine|Tiffany Taubman,Robert Harmon,Action|Adventure|Drama|Thriller,Columbia Pictures,5.6,1993,0.0,0.0
10439,0.710505,28000000,39514713,Hocus Pocus,Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch,Kenny Ortega,Comedy|Family|Fantasy,Walt Disney Pictures,6.1,1993,42265158.927563794,59646272.318645395
10498,0.707901,0,0,Point of No Return,Bridget Fonda|Gabriel Byrne|Dermot Mulroney|Miguel Ferrer|Anne Bancroft,John Badham,Crime|Drama|Thriller,Warner Bros.|Art Linson Productions,6.3,1993,0.0,0.0
7984,0.683387,13000000,65796862,In the Name of the Father,Daniel Day-Lewis|Emma Thompson|Pete Postlethwaite|John Lynch|Beatie Edney,Jim Sheridan,Drama,Universal Pictures|Hell's Kitchen Films,7.4,1993,19623109.5020832,99318386.76303521
4722,0.6829029999999989,13000000,428868,Body Snatchers,Gabrielle Anwar|Terry Kinney|Billy Wirth|Christine Elise|Forest Whitaker,Abel Ferrara,Horror|Science Fiction|Thriller,Warner Bros. Pictures|Dorset Productions|Robert H. Solo Productions,5.5,1993,19623109.5020832,647363.363533802
1634,0.666908,20000000,153698625,Free Willy,Jason James Richter|Lori Petty|August Schellenberg|Michael Madsen|Jayne Atkinson,Simon Wincer,Family|Adventure,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions,5.9,1993,30189399.233974103,232003457.591894
10433,0.665972999999999,0,11081586,Mad Dog and Glory,Robert De Niro|Uma Thurman|Bill Murray|David Caruso|Mike Starr,John McNaughton,Comedy|Crime|Romance|Drama,Universal Pictures|Mad Dog Productions,5.3,1993,0.0,16727321.194980899
13203,0.657479,0,36448200,Son in Law,Pauly Shore|Carla Gugino|Lane Smith|Tiffani Thiessen|Cindy Pickett,Steve Rash,Comedy|Drama|Romance,Hollywood Pictures,5.9,1993,0.0,55017463.05798679
1644,0.653566,0,0,The Vanishing,Kiefer Sutherland|Jeff Bridges|Nancy Travis|Sandra Bullock|Park Overall,George Sluizer,Thriller|Drama|Mystery,Twentieth Century Fox Film Corporation,5.9,1993,0.0,0.0
26127,0.6420399999999991,0,0,Joshua Tree,Dolph Lundgren|Kristian Alfonso|George Segal|Geoffrey Lewis|Beau Starr,Vic Armstrong,Action|Thriller,Stone Group Pictures|Epico Productions|Horned Toad Productions,5.3,1993,0.0,0.0
8092,0.639452999999999,0,4104962,This Boyâ€™s Life,Robert De Niro|Leonardo DiCaprio|Ellen Barkin|Chris Cooper|Jonah Blechman,Michael Caton-Jones,Drama,Warner Bros.|Knickerbocker Films,6.7,1993,0.0,6196316.83291465
11074,0.636582,30,0,Striking Distance,Bruce Willis|Sarah Jessica Parker|Dennis Farina|Tom Sizemore|Brion James,Rowdy Herrington,Crime|Action|Mystery|Thriller,Columbia Pictures Industries|Columbia Films S.A.,5.3,1993,45.2840988509612,0.0
713,0.634017,7000000,116700000,The Piano,Holly Hunter|Harvey Keitel|Sam Neill|Anna Paquin|Cliff Curtis,Jane Campion,Romance|Drama,New South Wales Film & Television Office|The Australian Film Commission|CiBy 2000|Jan Chapman Productions,6.8,1993,10566289.7318909,176155144.530239
35588,0.625238,35000000,18635620,Geronimo: An American Legend,Jason Patric|Wes Studi|Gene Hackman|Robert Duvall|Matt Damon,Walter Hill,Action|Drama|Western,Columbia Pictures,6.1,1993,52831448.6594548,28129908.607631702
9702,0.62502,35000000,0,Bound by Honor,Damian Chapa|Jesse Borrego|Benjamin Bratt|Enrique Castillo|Victor Rivers,Taylor Hackford,Action|Crime|Drama|Thriller,Hollywood Pictures,7.7,1993,52831448.6594548,0.0
6878,0.624363,0,0,Homeward Bound: The Incredible Journey,Michael J. Fox|Sally Field|Don Ameche|Robert Hays|Kim Greist,Duwayne Dunham,Adventure|Comedy|Drama|Family,Walt Disney Pictures,6.6,1993,0.0,0.0
11971,0.613093999999999,8000000,0,Much Ado About Nothing,Kenneth Branagh|Richard Briers|Michael Keaton|Robert Sean Leonard|Keanu Reeves,Kenneth Branagh,Drama|Comedy|Romance,Renaissance Films|American Playhouse Theatrical Films,6.9,1993,12075759.6935896,0.0
9272,0.611772,17000000,44456478,The Good Son,Macaulay Culkin|Elijah Wood|Wendy Crewson|David Morse|Daniel Hugh Kelly,Joseph Ruben,Drama|Horror|Thriller,Twentieth Century Fox Film Corporation,6.2,1993,25660989.348878,67105718.1439195
8873,0.602268,0,47965000,Wayne's World 2,Mike Myers|Dana Carvey|Christopher Walken|Tia Carrere|Chris Farley,Stephen Surjik,Comedy,Paramount Pictures,5.7,1993,0.0,72401726.71287851
